94,24,20,7,105,103,84,51,56,61,48,19,18,19,12,21
55,61,48,20,94,24,20,7,105,103,84,51,18,19,11,20
95,96,99,25,65,48,38,25,18,19,11,20,112,108,69,28
94,24,20,7,54,59,47,20,17,18,10,19,105,103,84,52
105,103,84,52,94,24,20,7,18,19,11,20,55,60,48,20
105,102,84,52,95,25,20,7,53,58,46,20,17,18,10,19
55,60,48,20,105,103,84,52,18,19,11,20,94,25,20,7
112,107,69,28,94,96,99,25,64,48,38,26,17,18,10,19
105,103,84,52,55,60,47,20,94,24,20,7,18,19,11,20
65,49,39,25,18,19,11,20,112,108,69,28,95,97,99,25
53,58,46,20,95,25,21,7,105,103,83,52,17,18,10,19
105,103,83,52,95,25,21,7,53,58,46,20,17,18,10,19
106,103,83,51,94,25,20,7,55,60,48,20,18,20,11,20
65,48,38,26,112,108,68,28,18,19,11,20,96,97,99,24
19,20,12,20,94,24,20,7,106,104,83,51,57,61,48,20
107,105,82,51,94,24,20,7,18,20,11,20,57,61,48,20
112,108,67,29,18,20,12,20,67,49,38,26,97,99,98,24
55,59,46,21,106,105,81,51,94,24,20,7,17,19,10,19
107,105,81,51,94,24,20,7,56,61,47,21,18,20,11,20
19,21,12,20,59,63,48,21,108,107,80,50,94,23,20,7
59,63,48,21,19,21,12,20,94,22,19,7,108,107,80,50
108,107,79,50,58,61,47,21,94,23,19,7,18,20,11,20
94,22,19,8,60,63,47,21,19,21,12,20,108,107,79,49
109,108,79,48,20,22,13,21,64,66,49,21,93,21,19,8
93,21,19,8,64,66,49,21,109,108,79,48,20,22,13,21
108,108,79,48,63,65,48,21,20,22,12,21,93,20,18,8
93,20,18,8,64,66,48,22,20,22,13,21,109,108,79,48
92,20,18,8,20,22,13,21,110,109,78,47,64,66,49,22
108,109,78,48,83,56,39,21,42,38,30,17,11,14,4,12
93,20,18,8,66,67,49,22,20,22,13,21,110,110,78,46
93,18,17,8,66,66,47,23,20,21,12,21,109,110,77,46
109,110,77,46,20,21,12,21,92,18,17,9,67,67,48,23
67,67,48,23,109,110,77,45,92,18,17,9,20,21,12,21
111,111,63,31,99,102,97,19,19,20,11,20,72,47,35,28
92,18,17,9,66,67,48,23,20,21,12,21,109,110,78,45
19,19,11,20,99,102,97,19,71,47,35,28,111,111,63,31
19,19,11,20,98,101,97,19,72,47,35,28,111,111,63,31
99,102,97,19,111,111,63,30,19,19,11,20,72,47,35,28
70,45,34,29,110,111,63,30,18,18,10,19,99,101,97,19
98,101,97,19,18,19,10,20,71,45,34,29,110,111,63,30
109,110,78,44,92,18,18,9,20,21,12,21,67,67,48,24
93,17,17,9,66,66,48,24,109,110,78,44,20,20,12,21
20,20,12,21,65,65,47,24,109,110,78,44,93,18,18,9
83,56,40,22,107,109,78,45,45,35,28,18,10,12,4,12
109,110,79,43,66,66,48,24,20,20,12,21,93,18,18,9
94,18,18,9,21,20,12,22,109,110,79,43,66,66,48,24
72,46,35,29,110,111,63,29,20,19,11,20,98,101,97,19
67,67,49,24,21,21,13,22,93,18,18,10,109,110,79,42
109,110,79,43,65,65,48,24,20,20,12,21,94,18,18,10
110,110,63,29,19,19,11,20,99,102,98,19,72,45,35,30
65,64,47,24,108,109,79,43,20,19,11,21,93,18,18,10
73,46,35,30,20,19,11,20,98,101,98,19,110,111,63,28
109,110,80,42,93,17,18,10,21,20,12,21,67,66,48,25
65,64,47,25,108,109,80,43,20,19,11,20,94,17,18,10
99,102,98,20,73,45,35,31,109,110,62,27,20,18,11,20
108,109,80,42,67,65,48,25,93,17,18,10,21,20,12,21
66,64,47,25,108,109,80,42,94,17,18,10,21,19,11,20
47,34,28,19,106,108,80,44,12,12,4,12,84,54,39,23
66,64,47,26,94,17,18,10,22,19,12,20,108,109,80,42
21,18,11,19,73,43,34,31,101,104,100,20,106,106,61,28
66,65,44,26,107,109,78,41,93,15,16,11,21,18,11,20
67,65,44,26,93,14,15,11,107,109,78,41,22,18,11,20
107,109,78,41,67,65,45,27,93,14,15,11,22,18,11,19
105,107,77,44,85,49,34,24,47,34,26,19,11,10,3,11
101,103,100,19,21,16,9,18,73,42,32,33,105,107,58,28
94,15,16,11,68,65,45,27,23,19,12,20,107,109,79,40
105,107,57,27,101,102,99,20,72,41,32,34,20,16,9,17
72,41,32,34,105,107,58,27,100,102,99,20,21,16,9,17
94,15,16,12,67,64,46,27,107,109,79,40,24,19,12,19
94,15,16,12,24,19,12,19,107,109,80,40,68,64,46,27
94,15,16,12,66,63,45,26,107,108,79,41,24,19,12,19
105,106,59,28,100,102,101,19,74,41,33,33,23,18,11,18
104,106,100,20,21,17,10,17,100,101,58,29,72,38,31,32
69,65,47,27,26,20,14,21,94,16,17,12,108,109,80,39
108,109,81,39,69,65,47,27,94,15,16,12,26,20,14,20
107,108,81,39,69,65,47,27,26,20,14,21,94,16,16,12
22,17,11,17,103,105,102,19,72,38,31,33,101,101,59,29
108,109,81,38,69,65,48,27,95,16,17,12,27,20,14,21
102,104,102,19,103,103,59,28,73,40,33,33,24,17,11,18
95,16,17,12,68,64,47,27,26,20,14,20,107,108,81,39
99,98,58,28,23,18,11,17,105,107,100,21,73,37,31,32
103,105,102,19,74,39,32,33,24,18,12,18,102,102,59,28
95,16,17,12,107,108,82,39,69,64,47,27,27,20,14,20
28,21,15,21,107,108,82,38,69,65,47,26,95,16,17,13
96,15,17,12,67,62,46,27,27,20,13,20,106,107,81,39
95,16,17,13,69,64,47,27,107,108,82,38,28,21,14,20
103,106,102,19,101,100,59,28,74,38,32,33,25,19,12,18
95,16,17,13,107,108,83,37,71,66,48,26,30,22,16,21
30,21,15,21,70,65,47,27,107,108,83,38,96,16,17,13
30,22,16,21,71,66,48,27,107,108,83,37,96,15,17,13
68,63,45,27,107,107,82,38,96,15,16,13,29,20,14,20
96,14,16,13,107,108,83,37,30,22,16,22,71,66,47,26
96,14,16,13,106,107,82,38,68,63,45,27,29,20,14,20
31,22,16,21,107,108,83,37,96,14,16,13,71,65,47,27
96,14,16,13,31,22,15,21,107,108,83,37,70,65,47,27
103,104,103,19,108,109,60,20,72,58,45,28,52,17,14,31
69,63,46,27,97,14,16,13,31,21,15,21,106,107,83,38
70,64,47,27,107,108,83,37,32,22,16,21,97,14,15,13
69,63,46,27,32,21,15,21,97,14,15,13,106,107,83,37
97,15,15,13,72,66,48,27,107,108,84,36,33,23,17,22
107,108,84,36,96,15,16,13,33,22,17,22,71,65,47,27
33,22,16,21,106,107,84,37,70,64,47,27,97,15,16,13
70,64,47,27,33,22,16,21,106,107,84,37,97,15,16,13
97,15,16,13,70,64,47,27,106,107,84,37,33,22,16,21
107,108,85,35,72,66,48,27,97,15,16,13,34,23,18,22
97,15,16,14,107,108,86,35,34,24,18,23,72,67,49,27
96,15,16,14,72,66,48,27,106,108,86,35,34,24,18,22
97,15,16,14,106,107,85,36,33,22,17,21,70,64,47,27
35,24,18,23,106,108,87,35,97,15,16,14,72,67,49,27
97,15,16,14,73,67,49,27,106,108,87,35,35,24,19,23
106,107,86,35,71,65,48,27,97,15,16,14,34,23,18,22
71,65,48,27,105,107,87,35,97,15,16,14,34,23,17,22
73,67,49,27,97,15,16,14,35,24,18,22,106,108,88,34
71,65,48,27,97,15,16,14,105,107,87,35,34,23,17,21
36,25,19,23,106,108,89,33,74,68,50,27,97,14,15,14
74,68,50,27,97,15,16,14,106,108,89,33,36,25,19,23
106,108,90,33,97,15,16,14,74,68,50,27,37,25,19,23
97,15,16,14,37,25,19,23,74,68,50,27,105,108,90,33
105,107,89,35,71,65,48,28,97,15,16,14,35,23,17,21
62,14,12,28,60,52,42,26,104,109,107,20,99,95,61,24
72,68,46,28,105,107,90,32,96,13,13,14,34,23,16,24
76,72,48,28,106,108,93,30,36,25,18,25,96,12,13,15
96,13,13,15,105,107,91,32,35,23,16,23,72,68,47,28
97,13,13,15,105,107,91,33,72,67,47,28,35,23,16,22
97,13,14,15,73,68,48,28,36,24,16,23,105,107,92,32
72,67,47,28,97,13,14,15,35,23,16,22,105,107,92,33
37,26,18,24,97,13,14,15,76,71,50,28,105,108,95,31
75,70,49,28,105,108,95,31,97,13,14,15,37,25,18,24
76,71,50,28,97,13,14,15,105,108,95,31,37,26,19,25
73,68,49,28,97,13,14,15,36,24,17,23,105,107,94,32
97,13,14,15,37,26,19,24,105,108,95,31,76,70,50,27
97,13,15,15,105,107,94,33,73,67,49,28,36,24,17,23
76,70,51,27,37,26,19,24,105,108,96,31,97,13,15,15
73,67,50,28,105,107,94,32,97,13,15,15,36,24,18,23
105,107,95,32,97,14,15,15,74,68,50,28,36,24,18,23
72,66,49,28,97,14,15,15,35,23,17,23,105,107,94,33
105,108,97,31,97,14,15,15,76,70,51,28,37,25,19,24
97,14,15,15,73,67,50,28,36,24,18,23,105,107,95,32
73,67,50,28,36,24,18,23,105,107,95,32,97,14,15,15
37,26,19,24,105,108,97,31,76,70,52,28,97,14,15,15
105,107,96,31,74,68,50,28,97,14,15,15,36,24,18,23
97,14,15,15,105,107,96,31,36,25,18,23,74,68,51,28
97,14,15,15,74,67,50,28,36,24,18,23,105,107,96,32
105,107,96,31,74,67,50,28,97,14,15,16,36,24,18,23
37,24,18,23,105,107,96,31,97,14,15,16,74,68,51,28
105,107,97,31,74,68,51,28,37,24,18,23,98,14,15,16
105,107,96,31,74,67,51,28,98,14,15,16,37,24,18,23
38,26,20,25,77,71,53,28,97,14,15,16,105,108,99,29
75,68,51,28,105,107,97,30,97,14,15,16,37,25,19,23
78,72,53,29,106,108,100,28,97,14,15,16,38,26,20,25
37,25,19,24,77,71,52,29,97,13,14,16,106,108,99,28
97,13,14,16,37,25,18,24,77,70,52,29,106,108,99,28
78,71,52,29,37,26,19,25,106,108,100,28,97,13,14,17
97,13,14,17,77,70,52,29,105,107,99,28,37,25,18,24
75,68,51,29,97,13,14,17,105,107,98,29,36,24,17,23
97,14,14,17,105,107,98,29,75,68,51,29,35,24,17,23
77,70,52,29,97,14,14,17,105,107,100,28,36,25,18,24
105,107,98,29,97,14,14,17,75,68,51,29,35,24,17,23
97,14,14,17,75,68,51,29,35,24,17,23,105,107,99,29
96,14,14,17,105,107,100,28,76,70,52,29,35,25,18,24
97,14,15,17,35,25,18,24,76,70,52,29,105,107,100,28
105,107,100,28,35,24,17,24,76,69,52,30,97,14,14,16
75,69,51,30,105,107,99,28,35,24,17,24,97,14,15,16
73,67,50,30,96,14,15,17,104,106,98,29,33,23,16,22
72,66,49,30,96,14,15,16,104,106,97,30,33,22,15,22
96,13,15,16,104,106,98,30,72,66,49,30,32,22,15,22
72,66,49,30,96,14,15,16,104,106,98,30,32,22,15,22
96,14,15,16,72,66,49,30,104,106,98,30,32,22,15,22
75,69,51,30,33,24,16,24,105,107,100,28,96,14,15,16
75,69,51,30,96,14,15,16,33,24,16,24,105,107,100,28
73,67,50,31,105,107,99,29,96,14,15,15,32,23,15,23
105,107,99,29,96,14,15,15,73,67,50,31,32,23,15,23
105,107,99,29,96,14,15,15,73,67,50,31,32,23,15,23
104,106,99,30,96,14,15,15,72,66,49,31,31,22,14,22
96,14,15,15,31,23,14,23,104,107,99,29,72,67,49,31
95,14,15,15,73,68,50,31,32,23,15,23,105,107,100,29
96,13,15,15,105,107,100,29,32,23,15,23,73,68,50,31
73,68,50,31,32,23,15,23,96,14,15,15,105,107,100,29
96,14,15,15,104,107,99,29,72,67,49,31,31,23,14,23
30,22,13,22,104,106,98,30,71,66,48,31,96,14,15,14
94,12,13,15,29,22,12,23,72,68,48,32,106,107,100,29
71,66,47,32,95,12,13,14,29,21,12,22,106,107,99,29
71,66,47,33,95,12,13,14,106,107,99,30,29,21,12,21
30,22,12,22,106,107,99,29,72,67,48,32,96,12,13,14
71,67,48,32,96,12,13,14,30,22,12,22,106,107,99,30
72,68,49,32,95,12,13,14,30,23,13,22,106,107,100,29
72,67,48,32,95,12,13,14,106,107,99,30,29,22,13,22
105,107,98,31,96,12,13,13,70,66,47,32,29,21,12,21
95,12,14,13,70,66,47,33,28,21,12,21,105,107,98,31
30,23,13,23,106,107,99,30,72,68,49,32,96,13,14,13
106,107,99,31,29,23,13,22,95,13,14,13,71,67,49,32
106,107,98,31,95,13,14,13,70,66,48,32,28,22,12,21
106,107,99,31,71,67,49,32,95,13,15,12,29,23,13,22
72,68,49,32,29,23,13,23,95,13,15,12,106,107,99,31
29,23,13,23,106,107,99,31,72,68,49,32,95,13,15,12
106,107,98,32,29,23,13,23,71,68,49,32,95,14,15,12
95,14,16,11,29,23,13,23,106,107,98,32,71,68,49,32
72,68,49,31,106,107,98,33,94,14,16,11,29,24,14,23
95,14,16,11,106,107,98,34,28,23,13,22,70,67,48,32
106,108,99,33,94,15,16,11,72,69,50,31,29,24,14,23
95,15,16,10,28,23,13,22,71,68,49,31,106,107,98,34
95,15,16,10,72,69,50,31,106,108,99,34,29,24,14,23
95,15,16,10,28,23,13,22,71,68,49,31,106,108,99,35
107,109,102,32,70,32,25,23,21,19,9,16,78,77,57,27
95,15,17,9,70,67,49,31,105,107,99,36,27,23,13,22
94,15,17,9,28,24,14,23,105,108,100,36,71,69,50,31
68,33,26,24,106,109,103,32,78,77,58,26,20,18,8,15
21,18,9,16,68,34,27,24,107,110,103,32,79,79,60,26
68,34,27,24,106,109,103,32,78,78,60,26,21,18,9,16
76,77,58,27,67,32,26,23,105,109,102,33,19,18,8,15
78,80,62,27,67,35,27,25,106,110,104,32,19,17,8,15
67,33,26,23,105,109,103,33,76,78,60,27,19,17,8,15
67,36,28,24,78,80,63,27,106,110,104,32,20,17,8,15
26,23,13,22,93,15,17,8,103,107,100,38,69,69,52,31
66,37,28,24,106,110,104,31,19,17,8,15,77,80,65,27
19,17,8,15,106,110,104,31,66,38,29,24,77,81,66,27
75,79,64,28,64,36,27,23,105,109,103,33,18,16,7,14
105,109,103,32,17,16,7,14,75,79,65,28,64,36,28,24
64,37,28,24,17,16,7,14,75,80,67,28,106,110,104,31
75,80,68,29,63,38,29,24,17,16,7,14,106,110,104,31
63,38,29,24,74,80,68,29,106,110,103,31,17,16,7,14
63,38,29,24,74,80,68,29,17,16,7,14,106,110,103,31
64,40,30,24,107,111,104,30,18,16,7,14,74,81,71,29
62,38,29,24,73,80,69,30,16,15,6,13,106,110,103,31
73,81,71,29,18,16,7,14,106,110,103,31,63,40,30,24
103,108,101,36,27,24,14,22,93,18,19,6,67,72,60,34
107,111,104,30,72,81,72,30,18,16,7,14,63,41,30,24
62,39,29,23,71,80,71,31,106,110,103,31,16,16,7,14
72,81,72,31,107,111,104,30,17,16,7,14,62,41,30,23
70,80,71,31,61,40,29,23,16,15,6,13,106,110,103,31
16,15,6,13,70,80,72,31,106,110,103,31,61,40,30,23
91,19,19,5,103,108,101,35,66,73,63,36,26,24,14,22
