90,11,12,21,74,58,50,20,36,23,22,29,80,99,98,28
58,52,51,21,83,98,94,30,93,15,14,22,36,19,17,25
101,96,84,22,41,29,29,37,91,16,15,25,49,88,95,15
60,53,51,21,36,20,18,25,93,15,14,22,83,98,95,29
36,20,18,25,93,15,14,22,60,53,51,21,83,98,95,29
60,53,51,21,83,98,95,29,36,20,18,25,93,15,14,22
40,26,26,35,52,80,87,18,93,18,16,24,102,99,87,20
36,20,18,25,93,15,14,22,60,53,52,21,83,98,95,29
87,62,49,18,37,27,27,32,78,99,99,27,87,9,11,21
36,27,27,31,78,98,99,28,86,60,48,18,87,9,10,21
93,15,14,23,58,51,50,21,35,19,17,24,83,98,95,30
83,98,95,30,93,15,14,23,35,19,17,24,58,51,50,21
92,17,15,25,49,87,94,15,101,98,86,21,41,28,28,37
102,98,86,21,92,17,15,25,49,87,94,15,41,28,28,37
93,15,14,23,57,51,50,21,83,98,95,30,36,19,17,24
41,28,28,36,92,17,15,25,49,86,93,15,102,98,87,21
93,15,14,23,56,50,50,21,36,19,17,23,83,98,94,31
82,98,94,31,56,49,50,21,36,19,17,23,93,15,14,24
49,86,92,16,102,98,88,20,91,17,15,26,41,28,28,36
82,98,95,30,92,15,14,24,36,19,17,23,56,49,50,21
82,98,95,30,92,15,14,24,57,50,51,21,36,20,18,23
77,99,99,28,90,60,48,16,86,8,10,22,37,28,29,32
56,17,18,47,45,86,93,15,87,49,42,19,102,103,95,17
102,97,87,20,41,29,29,36,91,16,15,26,49,88,94,15
49,87,94,15,91,17,15,27,41,29,29,36,102,98,87,20
36,21,20,25,92,14,13,24,81,99,96,29,62,52,52,20
82,98,95,30,92,15,14,24,58,50,51,20,36,20,18,24
92,14,14,24,61,52,52,20,82,99,96,29,36,21,19,25
61,52,52,20,36,21,19,25,82,99,96,29,92,14,14,24
89,59,47,17,37,27,28,31,86,8,10,22,77,99,99,28
58,51,52,20,93,15,14,24,36,20,18,24,82,99,95,30
36,20,18,24,58,52,53,20,93,15,14,24,83,99,95,30
41,29,29,36,91,16,15,26,101,97,86,21,48,88,95,15
63,53,52,20,82,99,96,29,35,21,20,25,92,14,13,23
82,99,96,29,36,21,20,26,63,54,53,20,92,14,13,23
92,14,13,23,82,99,96,29,63,54,52,20,35,21,20,25
92,14,13,23,82,99,96,29,63,54,52,20,35,21,20,25
92,14,13,23,35,21,20,25,63,54,52,20,82,99,96,29
101,102,94,18,55,16,17,45,44,86,93,14,84,50,42,21
101,95,83,22,48,90,97,14,41,29,30,37,91,16,15,25
61,53,51,21,92,14,14,23,82,98,95,30,35,20,19,25
93,14,14,23,61,53,51,21,82,98,95,30,35,20,19,25
35,20,19,25,93,14,14,23,61,53,51,21,82,98,95,30
35,20,18,24,83,98,95,30,93,15,14,23,60,53,52,21
77,99,100,27,37,27,28,32,88,9,11,21,87,64,49,18
60,53,51,21,35,20,18,25,93,15,14,23,82,98,95,30
92,17,15,24,48,89,96,14,41,28,29,37,100,96,83,22
93,15,14,23,82,98,95,30,60,53,51,21,35,20,18,25
58,53,51,21,83,98,94,30,35,19,18,25,93,15,14,23
54,16,17,45,84,50,41,21,100,102,93,19,43,85,93,14
40,27,27,37,47,85,93,14,92,17,16,24,99,97,84,23
82,99,97,28,64,57,51,21,35,21,20,27,92,14,14,22
43,85,93,14,54,16,17,45,85,50,40,21,100,102,93,19
100,102,93,19,55,16,17,45,42,84,93,13,85,51,40,20
92,14,14,23,63,56,50,20,82,99,96,29,35,20,19,26
82,99,96,29,92,14,14,23,63,56,50,20,35,20,19,26
90,66,46,16,77,99,99,27,87,9,11,21,37,27,28,34
