84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,84,84,84,1,0,0,0,0
0,0,0,98,0,0,0,0,84,84,84,1,0,0,0,0
0,0,0,98,84,84,84,1,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,102,102,102,0,0,0,0,0,51,51,51,0
0,0,0,98,0,0,0,0,84,84,84,1,0,0,0,0
0,0,0,98,84,84,84,1,0,0,0,0,0,0,0,0
0,0,0,98,99,99,99,0,0,0,0,0,47,47,47,0
0,0,0,98,0,0,0,0,84,84,84,1,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,84,84,84,1,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,84,84,84,1
0,0,0,98,84,84,84,1,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,84,84,84,1
102,102,102,0,51,51,51,0,0,0,0,98,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,84,84,84,1
0,0,0,98,0,0,0,0,84,84,84,1,0,0,0,0
0,0,0,98,102,102,102,0,0,0,0,0,51,51,51,0
0,0,0,98,51,51,51,0,0,0,0,0,102,102,102,0
102,102,102,0,51,51,51,0,0,0,0,98,0,0,0,0
0,0,0,98,84,84,84,1,0,0,0,0,0,0,0,0
84,84,84,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,84,84,84,1,0,0,0,0
0,0,0,98,51,51,51,0,102,102,102,0,0,0,0,0
51,51,51,0,0,0,0,98,0,0,0,0,102,102,102,0
0,0,0,98,0,0,0,0,0,0,0,0,84,84,84,1
0,0,0,98,51,51,51,0,102,102,102,0,0,0,0,0
0,0,0,98,0,0,0,0,85,85,85,1,0,0,0,0
83,83,83,1,0,0,0,98,0,0,0,0,0,0,0,0
99,99,99,0,44,44,44,0,0,0,0,98,0,0,0,0
0,0,0,98,0,0,0,0,81,81,81,1,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,81,81,81,1
82,82,82,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,83,83,83,1,0,0,0,0
0,0,0,98,55,55,55,0,0,0,0,0,102,102,102,1
58,58,58,0,0,0,0,98,104,104,104,0,0,0,0,0
0,0,0,98,0,0,0,0,89,89,89,1,0,0,0,0
0,0,0,98,91,91,91,1,0,0,0,0,0,0,0,0
93,93,93,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,94,94,94,1,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,94,94,94,1
0,0,0,98,0,0,0,0,0,0,0,0,94,94,94,1
0,0,0,98,105,105,105,1,51,51,51,0,0,0,0,0
89,89,89,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,101,101,101,0,0,0,0,0,49,49,49,0
80,80,80,1,0,0,0,98,0,0,0,0,0,0,0,0
75,75,75,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,98,69,69,69,1,0,0,0,0,0,0,0,0
62,62,62,1,0,0,0,98,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,98,0,0,0,0,0,0,0,0,44,44,44,1
0,0,0,98,0,0,0,0,37,37,37,1,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
48,35,34,15,25,15,15,36,74,53,50,20,10,6,6,27
47,34,33,15,25,15,15,36,10,6,6,27,73,53,50,21
47,34,33,15,25,15,15,35,10,7,7,27,74,53,50,21
47,34,33,15,25,15,15,35,74,53,50,21,10,7,7,27
74,53,50,21,47,34,33,15,25,14,15,35,10,7,7,27
76,54,52,19,12,8,8,34,52,37,36,15,28,16,17,30
73,52,49,23,96,88,90,0,18,10,11,57,41,30,30,18
25,14,15,36,10,7,7,26,75,54,51,21,48,34,34,15
75,54,51,21,48,34,34,15,25,14,15,36,10,7,7,26
52,37,36,15,12,8,8,34,28,16,17,30,77,55,53,19
76,54,52,21,48,35,34,15,25,14,15,36,10,7,7,26
25,14,15,36,10,7,7,26,76,54,52,21,48,35,34,15
48,35,34,15,76,54,52,21,25,14,15,36,10,7,7,27
77,56,53,19,52,37,36,15,12,8,8,34,28,16,17,30
48,35,34,15,76,54,52,21,25,14,15,36,10,7,7,27
48,35,34,15,25,14,15,36,76,54,52,21,10,7,7,27
48,35,34,15,25,14,15,36,76,54,52,21,10,7,7,27
48,35,34,15,25,14,15,36,76,54,52,21,10,7,7,27
48,35,34,15,25,14,15,36,76,54,52,21,10,7,7,26
48,35,34,15,25,14,15,36,10,7,7,26,76,54,52,21
47,34,34,15,25,14,15,36,76,54,52,21,10,7,7,26
76,54,52,21,47,34,34,15,25,14,15,36,10,7,7,26
76,54,52,21,25,14,15,36,47,34,34,15,10,7,7,26
25,14,15,36,76,54,52,21,10,7,7,26,47,34,34,15
77,55,53,20,49,35,35,15,25,15,15,37,10,7,7,26
26,15,16,33,11,7,7,30,77,55,53,20,49,35,35,15
25,14,15,36,10,7,7,26,49,35,35,15,77,55,53,20
25,14,15,37,77,55,53,20,49,35,35,15,10,7,7,26
25,14,15,37,49,35,35,16,77,55,53,20,10,7,7,26
49,35,35,16,25,14,15,37,77,55,53,20,10,7,7,26
25,14,15,37,77,55,53,20,49,35,35,16,10,7,7,26
78,56,54,19,28,16,17,30,12,8,8,34,51,37,36,15
